,movieId,average_score,title,genres,tag
7534,85342,4.357142857142857,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,
7535,85354,3.5,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime,
7536,85367,3.2142857142857144,Just Go with It (2011),Comedy|Romance,
7537,85394,3.0,Cave of Forgotten Dreams (2010),Documentary,
7538,85397,3.5,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,
7539,85399,1.0,"Big Mommas: Like Father, Like Son (2011)",Comedy,
7540,85401,2.9,Super (2010),Action|Comedy|Drama,
7541,85412,3.75,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,
7542,85414,3.6029411764705883,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,
7543,85438,3.0,Jane Eyre (2011),Drama|Romance,
7544,85510,3.125,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,
7545,85736,4.5,BURN-E (2008),Adventure|Animation|Children|Sci-Fi,
7546,85774,3.75,Senna (2010),Documentary,
7547,85780,3.5833333333333335,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,
7548,85788,2.6666666666666665,Insidious (2010),Fantasy|Horror|Thriller,
7549,85796,2.375,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,
7550,85881,3.75,Win Win (2011),Comedy|Drama,
7551,85885,2.75,Room in Rome (Habitación en Roma) (2010),Drama|Romance,
7552,86000,4.0,Boy (2010),Comedy|Drama,
7553,86014,3.5,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,
7554,86028,2.0,Henry's Crime (2010),Comedy|Crime,
7555,86059,2.75,Hop (2011),Animation|Children|Comedy,
7556,86066,4.0,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy,
7557,86068,0.5,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller,
7558,86142,4.0,13 Assassins (Jûsan-nin no shikaku) (2010),Action,
7559,86190,3.3181818181818183,Hanna (2011),Action|Adventure|Mystery|Thriller,
7560,86237,5.0,Connections (1978),Documentary,
7561,86279,3.5,Into Eternity (2010),Documentary,
7562,86286,2.0,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror,
7563,86290,4.0,American: The Bill Hicks Story (2009),Comedy|Documentary,
7564,86293,3.0,Arthur (2011),Comedy,
7565,86295,2.6666666666666665,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,
7566,86298,3.125,Rio (2011),Adventure|Animation|Children|Comedy,
7567,86320,3.0714285714285716,Melancholia (2011),Drama|Sci-Fi,
7568,86332,3.514705882352941,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,
7569,86345,4.055555555555555,Louis C.K.: Hilarious (2010),Comedy,
7570,86347,3.2857142857142856,Louis C.K.: Chewed Up (2008),Comedy,
7571,86355,2.0,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi,
7572,86377,4.0,Louis C.K.: Shameless (2007),Comedy,
7573,86487,4.5,Mildred Pierce (2011),Drama,
7574,86504,4.3,Voices from the List (2004),Documentary,
7575,86548,3.375,Water for Elephants (2011),Drama|Romance,
7576,86593,2.5,African Cats (2011),Adventure|Documentary,
7577,86628,4.0,Kill the Irishman (2011),Action|Crime,
7578,86644,3.05,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,
7579,86668,5.0,Louis Theroux: Law & Disorder (2008),Documentary,
7580,86721,5.0,Idiots and Angels (2008),Animation|Drama|Fantasy,
7581,86781,4.4,Incendies (2010),Drama|Mystery|War,
7582,86815,3.5,Soul Surfer (2011),Action|Drama,
7583,86817,3.25,Something Borrowed (2011),Comedy|Drama|Romance,
7584,86833,3.761904761904762,Bridesmaids (2011),Comedy,
7585,86835,3.0,Priest (2011),Action|Horror|Sci-Fi|Thriller,
7586,86864,3.0,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,
7587,86880,3.2291666666666665,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,
7588,86882,3.56,Midnight in Paris (2011),Comedy|Fantasy|Romance,
7589,86892,4.5,The Man from Nowhere (2010),Action|Crime|Thriller,
7590,86898,4.0,"Tree of Life, The (2011)",Drama,
7591,86911,3.2666666666666666,"Hangover Part II, The (2011)",Comedy,
7592,86922,4.0,Nothing to Declare (Rien à déclarer) (2010),Comedy,
7593,86960,2.0,Across the Hall (2009),Thriller,
7594,87028,2.0,"Roommate, The (2011)",Drama|Thriller,
7595,87192,3.5,Attack the Block (2011),Action|Comedy|Sci-Fi,
7596,87194,3.5,The Way (2010),Adventure|Comedy|Drama,
7597,87197,3.0,Let the Bullets Fly (2010),Action|Comedy,
7598,87222,3.323529411764706,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,
7599,87232,3.7906976744186047,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,
7600,87234,4.166666666666667,Submarine (2010),Comedy|Drama|Romance,
7601,87287,4.0,American Grindhouse (2010),Documentary,
7602,87298,2.6666666666666665,Everything Must Go (2010),Comedy|Drama,
7603,87304,3.625,Beginners (2010),Drama,
7604,87306,3.5952380952380953,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,
7605,87413,1.75,Bernie (1996),Comedy|Drama,
7606,87430,2.35,Green Lantern (2011),Action|Adventure|Sci-Fi,audience intelligence underestimated|CGI|cheesy|comic book|DC|DC Comics|Ryan Reynolds|space|superhero
7607,87444,2.5,Elektra Luxx (2010),Comedy,
7608,87483,2.7,Mr. Popper's Penguins (2011),Comedy,
7609,87485,2.888888888888889,Bad Teacher (2011),Comedy,
7610,87520,2.3636363636363638,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,
7611,87522,2.75,Larry Crowne (2011),Comedy|Drama|Romance,
7612,87529,3.111111111111111,Your Highness (2011),Action|Adventure|Comedy|Fantasy,
7613,87660,4.5,Too Big to Fail (2011),Drama,
7614,87785,2.75,Takers (2010),Action|Crime|Thriller,
7615,87834,5.0,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama,
7616,87867,2.75,Zookeeper (2011),Comedy,
7617,87869,3.4375,Horrible Bosses (2011),Comedy|Crime,
7618,87876,3.1666666666666665,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,
7619,87960,3.0,Between the Folds (2008),Documentary,
7620,88069,4.0,Delhi Belly (2011),Comedy|Crime,
7621,88094,3.0,Upside Down: The Creation Records Story (2010),Documentary,britpop|indie record label|music
7622,88108,3.0,Monte Carlo (2011),Adventure|Comedy|Romance,
7623,88125,3.91,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,
7624,88129,3.765625,Drive (2011),Crime|Drama|Film-Noir|Thriller,
7625,88140,3.546875,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,
7626,88163,3.9838709677419355,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,
7627,88179,3.5,One Day (2011),Drama|Romance,
7628,88235,3.625,"Guard, The (2011)",Comedy|Crime,
7629,88267,3.0,Winnie the Pooh (2011),Animation|Children|Comedy,
7630,88272,3.5,"Woman, The (2011)",Horror,
7631,88327,3.0,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War,
7632,88345,4.0,Mike's New Car (2002),Animation|Comedy,
7633,88356,1.875,"Smurfs, The (2011)",Animation|Children|Comedy,
7634,88405,3.05,Friends with Benefits (2011),Comedy|Romance,comedy|funny|happy ending|HOT actress|Justin Timberlake|Mila Kunis|New York City|romance|sex
7635,88448,5.0,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,
7636,88515,3.0,Blitz (2011),Action|Crime|Thriller,
7637,88593,2.5,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,
7638,88672,3.25,Our Idiot Brother (2011),Comedy,
7639,88697,2.5,SUBWAYStories: Tales from the Underground (1997),Drama,
7640,88699,3.5,Death Race 2 (2010),Action|Sci-Fi|Thriller,
7641,88744,3.462962962962963,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,
7642,88746,3.5,Terri (2011),Comedy,
7643,88785,2.85,"Change-Up, The (2011)",Comedy,
7644,88810,3.8333333333333335,"Help, The (2011)",Drama,
7645,88812,2.6666666666666665,30 Minutes or Less (2011),Action|Comedy|Crime,
7646,88911,3.0,My Afternoons with Margueritte (La tête en friche) (2010),Comedy,
7647,88932,4.5,Final Destination 5 (2011),Horror|Thriller|IMAX,
7648,88954,3.25,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,
7649,89028,3.0,Don't Be Afraid of the Dark (2010),Horror|Thriller,
7650,89030,3.25,Fright Night (2011),Comedy|Horror,
7651,89039,4.5,Another Earth (2011),Drama|Romance|Sci-Fi,
7652,89047,4.0,Hesher (2010),Drama,
7653,89072,4.0,Stake Land (2010),Horror,
7654,89085,2.5,"Debt, The (2011)",Drama|Thriller,
7655,89087,2.5,Colombiana (2011),Action|Adventure|Drama|Thriller,
7656,89090,4.5,Bill Cunningham New York (2011),Documentary,
7657,89118,3.0,"Skin I Live In, The (La piel que habito) (2011)",Drama,
7658,89190,1.75,Conan the Barbarian (2011),Action|Adventure|Fantasy,
7659,89208,3.5,Walled In (2009),Horror|Thriller,
7660,89281,3.5,Birdemic: Shock and Terror (2010),Romance|Thriller,
7661,89305,3.6666666666666665,"Inbetweeners Movie, The (2011)",Adventure|Comedy,
7662,89343,3.0,Red State (2011),Action|Crime|Horror|Thriller,
7663,89386,0.5,Pearl Jam Twenty (2011),Documentary|Musical,
7664,89388,1.5,I Don't Know How She Does It (2011),Comedy,
7665,89427,1.5,Shark Night 3D (2011),Horror|Thriller,
7666,89470,3.7083333333333335,Contagion (2011),Sci-Fi|Thriller|IMAX,
7667,89492,3.8846153846153846,Moneyball (2011),Drama,
7668,89580,4.0,Neds (2010),Drama,
7669,89582,4.5,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,
7670,89586,3.5,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children,
7671,89678,4.0,Northanger Abbey (2007),Drama|Romance,
7672,89745,3.869565217391304,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,Captain America|silly|superhero|superhero team|fun|great humor|visually appealing
7673,89753,3.8125,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,
7674,89759,4.333333333333333,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,
7675,89761,3.0,"Dangerous Method, A (2011)",Drama|Thriller,
7676,89774,3.727272727272727,Warrior (2011),Drama,Boxing story|MMA|Tom Hardy
7677,89804,3.2222222222222223,"Ides of March, The (2011)",Drama,
7678,89837,4.5,Kill List (2011),Horror|Mystery|Thriller,
7679,89840,2.8333333333333335,Killer Elite (2011),Action|Thriller,
7680,89862,3.5,Bellflower (2011),Action|Drama|Romance,
7681,89864,3.6315789473684212,50/50 (2011),Comedy|Drama,
7682,89898,3.5,Generation P (2011),Comedy|Drama|Sci-Fi,
7683,89904,4.045454545454546,The Artist (2011),Comedy|Drama|Romance,
7684,89939,3.75,Gigi (1949),Comedy,
7685,89945,3.0,BlinkyTM (2011),Horror|Sci-Fi,
7686,90057,3.75,Take Shelter (2011),Drama,
7687,90243,3.5,Three Outlaw Samurai (Sanbiki no samurai) (1964),Action|Drama,
7688,90245,4.0,Antonio Gaudí (1985),Documentary,
7689,90249,3.0,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,
7690,90343,2.75,Footloose (2011),Comedy|Drama|Musical,
7691,90345,3.5,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,
7692,90353,4.0,Beautiful Boy (2010),Drama,
7693,90357,3.5,Tyrannosaur (2011),Drama,
7694,90374,3.75,Martha Marcy May Marlene (2011),Drama|Thriller,
7695,90376,3.5,We Need to Talk About Kevin (2011),Drama|Thriller,
7696,90384,2.0,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War,
7697,90403,3.1666666666666665,"Three Musketeers, The (2011)",Action|Adventure,
7698,90405,3.392857142857143,In Time (2011),Crime|Sci-Fi|Thriller,
7699,90428,3.0,Margaret (2011),Drama,
7700,90430,4.0,Carnage (2011),Comedy|Drama,
7701,90439,3.7857142857142856,Margin Call (2011),Drama|Thriller,bank|big corporations|business|corruption|financial crisis|Kevin Spacey|realistic|suspense|Wall Street
7702,90469,3.5,Paranormal Activity 3 (2011),Horror,
7703,90471,3.0,Puncture (2011),Drama,
7704,90522,3.0,Johnny English Reborn (2011),Adventure|Comedy|Thriller,
7705,90524,3.5,Abduction (2011),Action|Drama|Mystery|Thriller,
7706,90528,3.5,This Must Be the Place (2011),Crime|Drama|Thriller,
7707,90531,3.75,Shame (2011),Drama,
7708,90576,4.5,What's Your Number? (2011),Comedy|Romance,
7709,90600,3.6,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,
7710,90603,3.6666666666666665,Batman: Year One (2011),Action|Animation|Crime,
7711,90630,3.5,Miss Representation (2011),Documentary,
7712,90647,3.5625,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,
7713,90717,3.5,Tower Heist (2011),Action|Comedy|Crime,
7714,90719,2.5,J. Edgar (2011),Drama,
7715,90738,1.5,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,
7716,90746,3.5,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,
7717,90769,4.0,Starsuckers (2009),Documentary,celebrity fetishism|mediacentralism|system holism
7718,90809,3.0,Tomboy (2011),Drama,
7719,90863,4.0,George Harrison: Living in the Material World (2011),Documentary,
7720,90866,3.75,Hugo (2011),Children|Drama|Mystery,
7721,90888,2.6666666666666665,Immortals (2011),Action|Drama|Fantasy,
7722,90890,2.3,Jack and Jill (2011),Comedy,
7723,90943,5.0,Into the Abyss (2011),Documentary,
7724,90945,3.0,"Sign of Four, The (1987)",Adventure|Crime|Drama,
7725,91077,4.0,"Descendants, The (2011)",Comedy|Drama,
7726,91079,2.5,Like Crazy (2011),Drama|Romance,
7727,91094,2.6,"Muppets, The (2011)",Children|Comedy|Musical,
7728,91104,2.2142857142857144,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,
7729,91126,3.0,War Horse (2011),Drama|War,
7730,91128,3.5833333333333335,"Rum Diary, The (2011)",Comedy|Drama|Thriller,
7731,91233,4.0,Lifted (2006),Animation|Comedy|Sci-Fi,
7732,91261,3.5,Hipsters (Stilyagi) (2008),Drama|Musical|Romance,
7733,91266,2.5,Another Cinderella Story (2008),Children|Comedy|Musical|Romance,
7734,91273,1.5,Bunraku (2010),Action|Drama|Fantasy,
7735,91323,2.9,"Sitter, The (2011)",Comedy,
7736,91325,2.75,Extremely Loud and Incredibly Close (2011),Drama,
7737,91337,4.0,Play the Game (2009),Comedy|Romance,
7738,91353,3.75,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy,
7739,91355,5.0,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,
7740,91386,5.0,Happy Feet Two (2011),Animation|Children|Comedy|IMAX,
7741,91414,0.5,Arthur Christmas (2011),Animation|Children|Comedy|Drama,
7742,91470,3.0,Violet & Daisy (2011),Action|Drama,
7743,91483,1.5,Bullet to the Head (2012),Action|Crime|Film-Noir,
7744,91485,3.5,"Expendables 2, The (2012)",Action|Adventure,
7745,91488,3.75,"Snowman, The (1982)",Animation|Children|Musical,
7746,91500,3.435185185185185,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,ending
7747,91529,3.9934210526315788,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,Anne Hathaway|Christian Bale|Christopher Nolan|comic book|great ending|Morgan Freeman|political commentary|superhero
7748,91535,3.138888888888889,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,
7749,91542,3.763157894736842,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,
7750,91571,2.5,Coriolanus (2011),Drama|Thriller,
7751,91622,2.25,Young Adult (2011),Comedy|Drama,
7752,91628,2.0,New Year's Eve (2011),Comedy|Romance,
7753,91630,3.659090909090909,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,
7754,91653,3.3,We Bought a Zoo (2011),Comedy|Drama,
7755,91658,3.488095238095238,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,
7756,91660,2.5,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,
7757,91666,4.0,Last Holiday (1950),Comedy|Drama|Romance,
7758,91671,1.0,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,
7759,91688,1.5,Salvation Boulevard (2011),Comedy|Thriller,
7760,91690,3.6666666666666665,Friends with Kids (2011),Comedy,
7761,91784,4.5,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,
7762,91842,3.0,Contraband (2012),Action|Crime|Drama|Thriller,
7763,91860,4.0,"Way South, The (De weg naar het zuiden) (1981)",Documentary,
7764,91869,3.5,Being Elmo: A Puppeteer's Journey (2011),Documentary,
7765,91873,1.5,Joyful Noise (2012),Comedy|Musical,
7766,91890,3.0,"Iron Lady, The (2011)",Drama,
7767,91935,2.5,Albatross (2011),Drama,
7768,91947,4.5,"Revenant, The (2009)",Comedy|Horror,
7769,91974,3.8,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,
7770,91976,2.9166666666666665,"Grey, The (2012)",Action|Drama,
7771,91978,3.1666666666666665,Man on a Ledge (2012),Crime|Thriller,
7772,91981,2.5,Sacrifice (Zhao shi gu er) (2010),Drama,
7773,92008,2.8333333333333335,Haywire (2011),Action|Thriller,
7774,92046,3.0,Contact High (2009),Comedy,
7775,92048,3.25,"Whistleblower, The (2010)",Drama|Thriller,
7776,92094,3.5,Einstein and Eddington (2008),Drama,
7777,92192,2.0,Apollo 18 (2011),Horror|Sci-Fi|Thriller,
7778,92198,2.0,Seeking Justice (2011),Action|Drama|Thriller,
7779,92234,1.5,Red Tails (2012),Action|Adventure|Drama|War,
7780,92243,4.5,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,
7781,92259,4.108108108108108,Intouchables (2011),Comedy|Drama,emotional|sexuality
7782,92264,2.0,One for the Money (2012),Action|Comedy|Crime,
7783,92309,2.75,"Innkeepers, The (2011)",Horror|Thriller,
7784,92348,4.0,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance,
7785,92391,3.1666666666666665,Grave Encounters (2011),Horror,
7786,92420,3.375,Chronicle (2012),Action|Sci-Fi|Thriller,
7787,92422,3.75,"Woman in Black, The (2012)",Drama|Horror|Thriller,
7788,92427,1.0,Woman in Love (Rubbeldiekatz) (2011),Comedy,
7789,92439,3.0,"Art of Getting By, The (2011)",Drama|Romance,
7790,92475,4.25,All Watched Over by Machines of Loving Grace (2011),Documentary,
7791,92494,5.0,Dylan Moran: Monster (2004),Comedy|Documentary,
7792,92507,3.375,Safe House (2012),Action|Crime|Mystery|Thriller,
7793,92509,2.6666666666666665,"Vow, The (2012)",Drama|Romance,
7794,92535,4.3,Louis C.K.: Live at the Beacon Theater (2011),Comedy,
7795,92637,3.5,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy,
7796,92643,4.5,Monsieur Lazhar (2011),Children|Comedy|Drama,
7797,92665,2.5,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,
7798,92674,2.5,Janie Jones (2010),Drama|Musical,
7799,92681,0.5,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,
7800,92694,4.25,Perfect Sense (2011),Drama|Romance|Sci-Fi,
7801,92730,2.0,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy,
7802,92760,3.5,"Atomic Brain, The (1963)",Horror|Sci-Fi,
7803,92938,1.6,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,
7804,92954,3.5,Prayers for Bobby (2009),Drama,
7805,93006,4.25,"Very Potter Musical, A (2009)",Comedy|Musical,
7806,93008,5.0,"Very Potter Sequel, A (2010)",Comedy|Musical,
7807,93022,5.0,Miss Nobody (2010),Comedy|Crime,
7808,93040,4.0,"Civil War, The (1990)",Documentary|War,
7809,93114,3.0,Ro.Go.Pa.G. (1963),Comedy|Drama,
7810,93134,3.5,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy,
7811,93139,1.5,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror,
7812,93193,3.0,Red Hill (2010),Crime|Thriller|Western,
7813,93208,2.0,Mickey's The Prince and the Pauper (1990),Animation|Children,
7814,93242,1.5,Gone (2012),Drama|Thriller,
7815,93270,2.0625,Project X (2012),Comedy,
7816,93272,3.1,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,
7817,93287,3.75,"Big Year, The (2011)",Comedy,
7818,93297,3.75,Act of Valor (2012),Action|Thriller|War,
7819,93320,5.0,Trailer Park Boys (1999),Comedy|Crime,
7820,93326,2.6363636363636362,This Means War (2012),Action|Comedy|Romance,
7821,93363,3.090909090909091,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,
7822,93443,3.25,Goon (2011),Comedy|Drama,
7823,93502,2.5,"Ledge, The (2011)",Drama|Thriller,
7824,93510,3.8653846153846154,21 Jump Street (2012),Action|Comedy|Crime,
7825,93512,4.0,"Jeff, Who Lives at Home (2012)",Comedy|Drama,
7826,93563,3.1666666666666665,Lockout (2012),Action|Sci-Fi|Thriller,
7827,93598,2.5,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller,
7828,93610,3.0,Space Battleship Yamato (2010),Action|Adventure|Drama,
7829,93721,4.1,Jiro Dreams of Sushi (2011),Documentary,
7830,93723,2.25,Damsels in Distress (2011),Comedy|Romance,
7831,93740,1.5,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,
7832,93766,2.625,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,
7833,93790,4.0,Detachment (2011),Drama,
7834,93805,3.75,Iron Sky (2012),Action|Comedy|Sci-Fi,
7835,93819,3.5,Absentia (2011),Horror,
7836,93831,2.625,American Reunion (American Pie 4) (2012),Comedy,
7837,93838,4.333333333333333,The Raid: Redemption (2011),Action|Crime,
7838,93840,4.0227272727272725,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,
7839,93855,4.5,God Bless America (2011),Comedy|Drama,
7840,93980,1.25,"Three Stooges, The (2012)",Comedy,
7841,93982,2.0,"Raven, The (2012)",Mystery|Thriller,
7842,93988,4.5,North & South (2004),Drama|Romance,
7843,94011,1.5,"Big Bang, The (2011)",Action|Thriller,
7844,94015,3.0,Mirror Mirror (2012),Adventure|Comedy|Fantasy,
7845,94018,2.3333333333333335,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,
7846,94070,3.875,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,
7847,94122,2.0,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,
7848,94130,3.5,Bully (2011),Documentary,
7849,94150,4.0,Hysteria (2011),Comedy|Romance,
7850,94160,3.0,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy,
7851,94262,3.0,"Atomic Submarine, The (1959)",Sci-Fi|Thriller,
7852,94266,2.5,"Five-Year Engagement, The (2012)",Comedy|Romance,
7853,94323,2.5,Think Like a Man (2012),Comedy,
7854,94325,4.0,"Lucky One, The (2012)",Drama,
7855,94405,3.5,Safe (2012),Action|Crime|Thriller,
7856,94478,2.5,Dark Shadows (2012),Comedy|Horror|IMAX,
7857,94494,2.5,96 Minutes (2011) ,Drama|Thriller,
7858,94503,3.6666666666666665,"Decoy Bride, The (2011)",Comedy|Romance,
7859,94661,4.0,Rocket Singh: Salesman of the Year (2009),Comedy|Drama,
7860,94677,3.5588235294117645,"Dictator, The (2012)",Comedy,
7861,94735,4.0,Walking with Monsters (2005),Documentary,
7862,94777,3.2777777777777777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,
7863,94780,2.8333333333333335,Snow White and the Huntsman (2012),Action|Adventure|Drama,
7864,94799,3.5,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,
7865,94810,5.0,Eva (2011),Drama|Fantasy|Sci-Fi,
7866,94833,3.3333333333333335,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,
7867,94864,3.2962962962962963,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,
7868,94867,3.5,"Pact, The (2012)",Horror|Mystery|Thriller,
7869,94896,3.5,Bernie (2011),Comedy|Crime|Drama,
7870,94919,2.5,Inhale (2010),Drama|Thriller,
7871,94931,3.5,Take This Waltz (2011),Drama|Romance,
7872,94953,3.0,Wanderlust (2012),Comedy,
7873,94959,3.7758620689655173,Moonrise Kingdom (2012),Comedy|Drama|Romance,quirky
7874,94985,3.8333333333333335,Get the Gringo (2012),Action|Crime|Drama|Thriller,
7875,95004,4.0,Superman/Doomsday (2007) ,Action|Animation,
7876,95067,2.8333333333333335,"Thousand Words, A (2012)",Comedy|Drama,interesting scenario
7877,95088,3.75,Safety Not Guaranteed (2012),Comedy|Drama,
7878,95105,3.388888888888889,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,
7879,95135,4.0,Your Sister's Sister (2011),Comedy|Drama,
7880,95145,3.5,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children,
7881,95147,3.25,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,
7882,95149,5.0,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,
7883,95163,3.5,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children,
7884,95165,4.0,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,
7885,95167,3.466666666666667,Brave (2012),Action|Adventure|Animation|Children,
7886,95170,4.0,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,
7887,95175,5.0,Front of the Class (2008),Drama,
7888,95182,3.0,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,
7889,95193,2.0,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children,
7890,95199,3.0,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,
7891,95201,3.0,To Rome with Love (2012),Comedy,
7892,95207,2.75,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,
7893,95218,3.5,First Position (2011),Documentary,
7894,95307,2.75,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,
7895,95309,4.166666666666667,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,
7896,95311,5.0,Presto (2008),Animation|Children|Comedy|Fantasy,
7897,95313,4.5,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,
7898,95377,3.8333333333333335,One Man Band (2005),Animation|Comedy|Musical,
7899,95441,3.2857142857142856,Ted (2012),Comedy|Fantasy,crude humor
7900,95449,2.7,Magic Mike (2012),Drama|Romance,
